id;accuracy;altitude;bearing;deviceId;latitude;longitude;speed;timestamp;createdAt;updatedAt
10253;3;35;229.6999969482422;358022066432461;18.48699123;-33.88990484;10.05;1509279151775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10254;3;34;225.60000610351562;358022066432461;18.48691637;-33.88997011;9.96;1509279152774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10255;3;34;222.10000610351562;358022066432461;18.48684615;-33.89003708;9.87;1509279153776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10256;3;34;221.6999969482422;358022066432461;18.48676603;-33.8901103;10.16;1509279154777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10257;3;34;220.3000030517578;358022066432461;18.48669174;-33.89018452;10.54;1509279155777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10258;3;34;219.89999389648438;358022066432461;18.48661157;-33.89026198;11.23;1509279156774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10259;3;34;219.1999969482422;358022066432461;18.48652805;-33.89035201;12.02;1509279157773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10260;3;34;217.6999969482422;358022066432461;18.48644324;-33.89044377;12.78;1509279158776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10261;3;34;215.8000030517578;358022066432461;18.48636081;-33.89054274;13.32;1509279159776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10262;3;34;214.6999969482422;358022066432461;18.48627593;-33.89064568;13.9;1509279160777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10263;4;35;213.8000030517578;358022066432461;18.48618843;-33.89074957;14.21;1509279161777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10264;3;35;213.39999389648438;358022066432461;18.48609363;-33.89086738;15.2;1509279162776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10265;3;35;212.89999389648438;358022066432461;18.48599903;-33.89098747;15.86;1509279163770;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10266;3;36;212.60000610351562;358022066432461;18.48590939;-33.89110456;16.39;1509279164772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10267;3;36;211.89999389648438;358022066432461;18.48581236;-33.89123608;16.85;1509279165776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10268;3;36;210.8000030517578;358022066432461;18.48571665;-33.89136971;17.27;1509279166775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10269;3;36;209.89999389648438;358022066432461;18.48561354;-33.89151118;17.69;1509279167774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10270;3;36;209.8000030517578;358022066432461;18.48551187;-33.89165203;18.05;1509279168776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10271;3;37;211.60000610351562;358022066432461;18.48541506;-33.89179005;18.38;1509279169774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10272;3;38;213.8000030517578;358022066432461;18.48530452;-33.89192878;18.63;1509279170771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10273;3;39;214.89999389648438;358022066432461;18.48518351;-33.89206924;18.75;1509279171769;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10274;3;40;215.39999389648438;358022066432461;18.48506781;-33.89220278;18.7;1509279172772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10275;3;40;215.89999389648438;358022066432461;18.48495271;-33.89233949;18.62;1509279173774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10276;3;41;215.89999389648438;358022066432461;18.48483593;-33.89247393;18.51;1509279174776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10277;3;41;214.8000030517578;358022066432461;18.48472636;-33.8926088;18.35;1509279175777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10278;3;42;214.39999389648438;358022066432461;18.48461434;-33.89274473;18.27;1509279176776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10279;3;42;214.3000030517578;358022066432461;18.4845032;-33.89288072;18.23;1509279177775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10280;3;42;214.1999969482422;358022066432461;18.48439714;-33.89301577;18.12;1509279178776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10281;3;41;214.10000610351562;358022066432461;18.48429003;-33.89314932;18.06;1509279179773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10282;3;41;214.10000610351562;358022066432461;18.48418261;-33.89328524;18.03;1509279180772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10283;3;41;214.10000610351562;358022066432461;18.48407902;-33.89342142;17.95;1509279181775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10284;3;41;214.10000610351562;358022066432461;18.4839725;-33.89355291;17.84;1509279182775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10285;3;40;214.1999969482422;358022066432461;18.48386667;-33.89368706;17.75;1509279183778;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10286;3;40;214;358022066432461;18.48375911;-33.89382039;17.73;1509279184779;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10287;3;40;213.3000030517578;358022066432461;18.48365323;-33.89395514;17.75;1509279185776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10288;4;39;213.1999969482422;358022066432461;18.48354596;-33.89409264;17.85;1509279186774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10289;4;39;213.39999389648438;358022066432461;18.48343284;-33.89423435;18.13;1509279187771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10290;4;38;213.60000610351562;358022066432461;18.48332871;-33.89437168;18.03;1509279188771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10291;4;38;213.8000030517578;358022066432461;18.48322024;-33.89450886;18.11;1509279189775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10292;3;37;214.39999389648438;358022066432461;18.48311061;-33.89464273;18.7;1509279190776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10293;3;36;214.3000030517578;358022066432461;18.48297778;-33.89479392;18.75;1509279191777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10294;3;34;213.8000030517578;358022066432461;18.48282852;-33.89495809;18.8;1509279192776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10295;3;33;213.89999389648438;358022066432461;18.48270983;-33.89510368;18.74;1509279193774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10296;3;32;214.3000030517578;358022066432461;18.4826002;-33.89523984;18.52;1509279194774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10297;3;33;214.1999969482422;358022066432461;18.48249321;-33.89537511;18.18;1509279195771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10298;3;33;214.3000030517578;358022066432461;18.48238715;-33.89550716;17.87;1509279196773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10299;3;33;214.60000610351562;358022066432461;18.48228294;-33.89564014;17.69;1509279197774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10300;3;33;214.3000030517578;358022066432461;18.48218109;-33.89576996;17.51;1509279198775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10301;3;32;213.8000030517578;358022066432461;18.48207409;-33.89589797;17.43;1509279199775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10302;3;32;214;358022066432461;18.48197131;-33.8960307;17.32;1509279200774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10303;3;32;212.10000610351562;358022066432461;18.4818752;-33.89615968;17.12;1509279201775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10304;3;32;214.10000610351562;358022066432461;18.48177057;-33.89628943;17.35;1509279202774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10305;3;33;214.1999969482422;358022066432461;18.48167137;-33.89641389;17.37;1509279203771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10306;3;32;214.1999969482422;358022066432461;18.48156979;-33.89653602;17.44;1509279204773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10307;3;32;214.10000610351562;358022066432461;18.48146656;-33.89667377;17.56;1509279205775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10308;3;32;214.3000030517578;358022066432461;18.48136222;-33.89680157;17.54;1509279206775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10309;3;32;214.3000030517578;358022066432461;18.48125968;-33.89692577;17.31;1509279207775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10310;3;32;214;358022066432461;18.4811595;-33.89705151;17.42;1509279208775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10311;3;32;213.8000030517578;358022066432461;18.48105966;-33.89718321;17.21;1509279209770;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10312;3;32;214.39999389648438;358022066432461;18.48095378;-33.89730926;17.2;1509279210774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10313;3;33;214.3000030517578;358022066432461;18.48084643;-33.89743666;17.32;1509279211770;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10314;3;33;214.10000610351562;358022066432461;18.48074173;-33.89756793;17.74;1509279212769;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10315;3;33;213.8000030517578;358022066432461;18.48063033;-33.89770679;18.17;1509279213776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10316;3;34;213.89999389648438;358022066432461;18.48051052;-33.89784867;18.55;1509279214771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10317;3;34;213.89999389648438;358022066432461;18.48040816;-33.89798192;18.75;1509279215774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10318;3;33;214.1999969482422;358022066432461;18.48028422;-33.89813067;19.14;1509279216774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10319;3;34;214;358022066432461;18.48016474;-33.89827617;19.59;1509279217774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10320;3;34;214.10000610351562;358022066432461;18.48004628;-33.89842482;19.77;1509279218775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10321;3;34;213.89999389648438;358022066432461;18.47992971;-33.89857176;19.91;1509279219771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10322;3;34;214.1999969482422;358022066432461;18.47980556;-33.89872046;20.09;1509279220773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10323;3;34;214.10000610351562;358022066432461;18.4796833;-33.89887182;20.01;1509279221775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10324;3;35;214.5;358022066432461;18.47957011;-33.89900642;18.93;1509279222780;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10325;3;35;214.60000610351562;358022066432461;18.47946716;-33.89913362;17.46;1509279223780;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10326;3;35;215.3000030517578;358022066432461;18.47937343;-33.89924289;15.47;1509279224774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10327;3;35;216.6999969482422;358022066432461;18.47927668;-33.89934543;14.8;1509279225774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10328;3;36;216.39999389648438;358022066432461;18.47920613;-33.89943288;12.83;1509279226776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10329;3;36;216.3000030517578;358022066432461;18.47914345;-33.89950388;10.44;1509279227771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10330;3;36;217;358022066432461;18.47908904;-33.89956547;9.01;1509279228771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10331;3;35;216.60000610351562;358022066432461;18.4790344;-33.89962326;7.57;1509279229775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10332;3;35;216.5;358022066432461;18.47899489;-33.89966911;6.5;1509279230775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10333;3;34;216.39999389648438;358022066432461;18.47895865;-33.89971589;5.68;1509279231775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10334;3;35;215.6999969482422;358022066432461;18.4789087;-33.89977267;4.02;1509279233775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10335;3;35;215.60000610351562;358022066432461;18.47887625;-33.89981726;2.72;1509279235770;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10336;3;33;-1;358022066432461;18.47882738;-33.89984361;0;1509279248775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10337;3;36;215;358022066432461;18.4787619;-33.89992249;5.34;1509279269773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10338;3;36;214.6999969482422;358022066432461;18.47871994;-33.89997113;5.56;1509279270774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10339;3;37;214.39999389648438;358022066432461;18.47868601;-33.90001404;5.79;1509279271774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10340;3;37;214.3000030517578;358022066432461;18.47863727;-33.90006266;7.06;1509279272774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10341;3;37;214;358022066432461;18.4785841;-33.90012383;8.5;1509279273775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10342;3;38;213.89999389648438;358022066432461;18.47852098;-33.90019761;9.97;1509279274775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10343;3;38;214;358022066432461;18.47845326;-33.90028474;11.36;1509279275771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10344;3;39;213.5;358022066432461;18.47838997;-33.90036771;11.19;1509279276772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10345;3;39;213.1999969482422;358022066432461;18.4783166;-33.90045785;11.7;1509279277774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10346;3;39;212.60000610351562;358022066432461;18.47824291;-33.90055591;12.75;1509279278775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10347;3;39;211.89999389648438;358022066432461;18.4781598;-33.90066732;13.83;1509279279774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10348;3;39;211.39999389648438;358022066432461;18.47807339;-33.90078153;14.92;1509279280774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10349;3;39;210.8000030517578;358022066432461;18.47798526;-33.90090805;15.99;1509279281775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10350;3;39;209.6999969482422;358022066432461;18.47789485;-33.90104582;17.03;1509279282775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10351;3;38;208.8000030517578;358022066432461;18.47780992;-33.90118296;17.61;1509279283771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10352;3;38;207.89999389648438;358022066432461;18.47771766;-33.9013274;17.5;1509279284773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10353;3;38;207.39999389648438;358022066432461;18.47762787;-33.90147174;17.64;1509279285773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10354;3;38;206.6999969482422;358022066432461;18.47754114;-33.90161601;18.01;1509279286773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10355;3;38;206;358022066432461;18.47745453;-33.90176734;18.34;1509279287774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10356;3;38;205.3000030517578;358022066432461;18.47736788;-33.90192165;18.71;1509279288776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10357;3;38;204.5;358022066432461;18.47728586;-33.90207748;19.11;1509279289774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10358;3;38;203.8000030517578;358022066432461;18.47720087;-33.90223703;19.46;1509279290774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10359;3;38;203.3000030517578;358022066432461;18.47711917;-33.90239978;19.71;1509279291773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10360;3;38;203.3000030517578;358022066432461;18.47703595;-33.90256501;19.87;1509279292771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10361;3;37;203.1999969482422;358022066432461;18.47695015;-33.9027323;19.9;1509279293780;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10362;3;37;203;358022066432461;18.47686706;-33.90289687;19.9;1509279294777;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10363;3;37;202.89999389648438;358022066432461;18.47678289;-33.90305771;19.93;1509279295774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10364;3;36;203.10000610351562;358022066432461;18.47669982;-33.90322364;19.99;1509279296776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10365;3;36;203.5;358022066432461;18.47661483;-33.90339203;20.02;1509279297774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10366;3;36;203.39999389648438;358022066432461;18.47653008;-33.90355996;20.11;1509279298774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10367;3;36;203.1999969482422;358022066432461;18.47644124;-33.90372939;20.21;1509279299776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10368;3;36;203.39999389648438;358022066432461;18.47634735;-33.90390184;20.21;1509279300775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10369;3;36;203.89999389648438;358022066432461;18.47625992;-33.90407012;20.19;1509279301774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10370;3;36;204.60000610351562;358022066432461;18.47616853;-33.90423349;20.18;1509279302771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10371;3;36;205.3000030517578;358022066432461;18.47607885;-33.90439541;20.24;1509279303773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10372;3;35;206.10000610351562;358022066432461;18.47598376;-33.90456101;20.31;1509279304775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10373;3;35;206.8000030517578;358022066432461;18.47588513;-33.90472834;20.39;1509279305775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10374;3;35;207.5;358022066432461;18.47578629;-33.90488879;20.45;1509279306774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10375;3;35;208.39999389648438;358022066432461;18.47567527;-33.90505504;20.43;1509279307774;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10376;3;35;209.3000030517578;358022066432461;18.47557097;-33.90521502;20.4;1509279308776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10377;3;35;210.1999969482422;358022066432461;18.47545706;-33.90536801;20.32;1509279309776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10378;3;36;211.10000610351562;358022066432461;18.47534499;-33.90552298;20.27;1509279310770;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10379;3;36;211.89999389648438;358022066432461;18.47522913;-33.90567796;20.22;1509279311772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10380;3;36;212.6999969482422;358022066432461;18.47510689;-33.90583019;20.21;1509279312773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10381;3;36;213.39999389648438;358022066432461;18.47498497;-33.90598042;20.19;1509279313776;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10382;3;36;214.1999969482422;358022066432461;18.47485426;-33.90613823;20.7;1509279314775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10383;3;36;214.6999969482422;358022066432461;18.47472581;-33.9062928;20.82;1509279315775;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10384;3;36;215.10000610351562;358022066432461;18.47459294;-33.90644888;21.07;1509279316786;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10385;4;37;215.5;358022066432461;18.47445217;-33.90660745;21.53;1509279317782;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10386;3;37;216.1999969482422;358022066432461;18.47429994;-33.90677947;22.34;1509279318772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10387;3;37;216.39999389648438;358022066432461;18.47414838;-33.90695105;22.48;1509279319771;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10388;3;37;216.5;358022066432461;18.47400084;-33.90712077;22.69;1509279320772;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
10389;3;37;216.60000610351562;358022066432461;18.47384357;-33.90729744;23.01;1509279321773;2017-10-29 12:49:02.653+00;2017-10-29 12:49:02.653+00
